Clave Entidad,Entidad federativa,Clave Municipio ,Municipio,Total,Procedentes,Improcedentes,Otro,No especificado
26,Sonora,064,Trincheras,NA,NA,NA,NA,NA
26,Sonora,065,Tubutama,NA,NA,NA,NA,NA
26,Sonora,066,Ures,-,-,-,-,-
26,Sonora,067,Villa Hidalgo,   79,   66,   13,   0,   0
26,Sonora,068,Villa Pesqueira,NA,NA,NA,NA,NA
26,Sonora,069,Yécora,   70,   20,   15,   35,   0
26,Sonora,070,General Plutarco Elías Calles,   109,   91,   18,   0,   0
26,Sonora,071,Benito Juárez,   30,   30,   0,   0,   0
26,Sonora,072,San Ignacio Río Muerto,NA,NA,NA,NA,NA
27,Tabasco,000,,   0,   0,   0,   0,   0
27,Tabasco,001,Balancán,NA,NA,NA,NA,NA
27,Tabasco,002,Cárdenas,NA,NA,NA,NA,NA
27,Tabasco,003,Centla,NA,NA,NA,NA,NA
27,Tabasco,004,Centro,ND,ND,ND,ND,ND
27,Tabasco,005,Comalcalco,NA,NA,NA,NA,NA
27,Tabasco,006,Cunduacán,NA,NA,NA,NA,NA
27,Tabasco,007,Emiliano Zapata,NA,NA,NA,NA,NA
27,Tabasco,008,Huimanguillo,NA,NA,NA,NA,NA
27,Tabasco,009,Jalapa,NA,NA,NA,NA,NA
27,Tabasco,010,Jalpa de Méndez,NA,NA,NA,NA,NA
27,Tabasco,011,Jonuta,NA,NA,NA,NA,NA
27,Tabasco,012,Macuspana,NA,NA,NA,NA,NA
27,Tabasco,013,Nacajuca,NA,NA,NA,NA,NA
27,Tabasco,014,Paraíso,NA,NA,NA,NA,NA
27,Tabasco,015,Tacotalpa,NA,NA,NA,NA,NA
27,Tabasco,016,Teapa,NA,NA,NA,NA,NA
27,Tabasco,017,Tenosique,NA,NA,NA,NA,NA
28,Tamaulipas,000,,-,-,-,-,-
28,Tamaulipas,001,Abasolo,ND,ND,ND,ND,ND
28,Tamaulipas,002,Aldama,ND,ND,ND,ND,ND
28,Tamaulipas,003,Altamira,ND,ND,ND,ND,ND
28,Tamaulipas,004,Antiguo Morelos,ND,ND,ND,ND,ND
28,Tamaulipas,005,Burgos,NA,NA,NA,NA,NA
28,Tamaulipas,006,Bustamante,ND,ND,ND,ND,ND
28,Tamaulipas,007,Camargo,NA,NA,NA,NA,NA
28,Tamaulipas,008,Casas,ND,ND,ND,ND,ND
28,Tamaulipas,009,Ciudad Madero,ND,ND,ND,ND,ND
28,Tamaulipas,010,Cruillas,ND,ND,ND,ND,ND
28,Tamaulipas,011,Gómez Farías,ND,ND,ND,ND,ND
28,Tamaulipas,012,González,ND,ND,ND,ND,ND
28,Tamaulipas,013,Güémez,ND,ND,ND,ND,ND
28,Tamaulipas,014,Guerrero,ND,ND,ND,ND,ND
28,Tamaulipas,015,Gustavo Díaz Ordaz,ND,ND,ND,ND,ND
28,Tamaulipas,016,Hidalgo,ND,ND,ND,ND,ND
28,Tamaulipas,017,Jaumave,ND,ND,ND,ND,ND
28,Tamaulipas,018,Jiménez,ND,ND,ND,ND,ND
28,Tamaulipas,019,Llera,ND,ND,ND,ND,ND
28,Tamaulipas,020,Mainero,ND,ND,ND,ND,ND
28,Tamaulipas,021,El Mante,ND,ND,ND,ND,ND
28,Tamaulipas,022,Matamoros,NA,NA,NA,NA,NA
28,Tamaulipas,023,Méndez,ND,ND,ND,ND,ND
28,Tamaulipas,024,Mier,NA,NA,NA,NA,NA
28,Tamaulipas,025,Miguel Alemán,NA,NA,NA,NA,NA
28,Tamaulipas,026,Miquihuana,ND,ND,ND,ND,ND
28,Tamaulipas,027,Nuevo Laredo,NA,NA,NA,NA,NA
28,Tamaulipas,028,Nuevo Morelos,ND,ND,ND,ND,ND
28,Tamaulipas,029,Ocampo,ND,ND,ND,ND,ND
28,Tamaulipas,030,Padilla,ND,ND,ND,ND,ND
28,Tamaulipas,031,Palmillas,ND,ND,ND,ND,ND
28,Tamaulipas,032,Reynosa,NA,NA,NA,NA,NA
28,Tamaulipas,033,Río Bravo,NA,NA,NA,NA,NA
28,Tamaulipas,034,San Carlos,ND,ND,ND,ND,ND
28,Tamaulipas,035,San Fernando,NA,NA,NA,NA,NA
28,Tamaulipas,036,San Nicolás,ND,ND,ND,ND,ND
28,Tamaulipas,037,Soto la Marina,ND,ND,ND,ND,ND
28,Tamaulipas,038,Tampico,ND,ND,ND,ND,ND
28,Tamaulipas,039,Tula,ND,ND,ND,ND,ND
28,Tamaulipas,040,Valle Hermoso,NA,NA,NA,NA,NA
28,Tamaulipas,041,Victoria,-,-,-,-,-
28,Tamaulipas,042,Villagrán,ND,ND,ND,ND,ND
28,Tamaulipas,043,Xicoténcatl,ND,ND,ND,ND,ND
29,Tlaxcala,000,,  35 496,  25 304,  9 918,   274,-
29,Tlaxcala,001,Amaxac de Guerrero,NA,NA,NA,NA,NA
29,Tlaxcala,002,Apetatitlán de Antonio Carvajal,   288,   169,   119,   0,   0
29,Tlaxcala,003,Atlangatepec,   854,   800,   54,   0,   0
29,Tlaxcala,004,Atltzayanca,   461,   461,   0,   0,   0
29,Tlaxcala,005,Apizaco,-,-,-,-,-
29,Tlaxcala,006,Calpulalpan,  3 082,  1 699,  1 383,   0,   0
29,Tlaxcala,007,El Carmen Tequexquitla,   135,   120,   15,   0,   0
29,Tlaxcala,008,Cuapiaxtla,   581,   581,   0,   0,   0
29,Tlaxcala,009,Cuaxomulco,   920,   70,   850,   0,   0
29,Tlaxcala,010,Chiautempan,  5 537,  3 437,  2 100,   0,   0
29,Tlaxcala,011,Muñoz de Domingo Arenas,   20,   20,   0,   0,   0
29,Tlaxcala,012,Españita,   32,   26,   6,   0,   0
29,Tlaxcala,013,Huamantla,   511,   511,   0,   0,   0
29,Tlaxcala,014,Hueyotlipan,NA,NA,NA,NA,NA
29,Tlaxcala,015,Ixtacuixtla de Mariano Matamoros,-,-,-,   0,-
29,Tlaxcala,016,Ixtenco,NA,NA,NA,NA,NA
29,Tlaxcala,017,Mazatecochco de José María Morelos,   30,   22,   8,   0,   0
29,Tlaxcala,018,Contla de Juan Cuamatzi,   656,   604,   52,   0,   0
29,Tlaxcala,019,Tepetitla de Lardizábal,   70,   70,   0,   0,   0
29,Tlaxcala,020,Sanctórum de Lázaro Cárdenas,   255,   255,   0,   0,   0
29,Tlaxcala,021,Nanacamilpa de Mariano Arista,   557,   470,   87,   0,   0
29,Tlaxcala,022,Acuamanala de Miguel Hidalgo,-,-,-,   0,-
29,Tlaxcala,023,Natívitas,  1 820,  1 500,   320,   0,   0
29,Tlaxcala,024,Panotla,   715,   572,   143,   0,   0
29,Tlaxcala,025,San Pablo del Monte,   696,   696,   0,   0,   0
29,Tlaxcala,026,Santa Cruz Tlaxcala,-,-,-,-,-
29,Tlaxcala,027,Tenancingo,   37,   37,   0,   0,   0
29,Tlaxcala,028,Teolocholco,-,-,-,-,-
29,Tlaxcala,029,Tepeyanco,   150,   150,   0,   0,   0
29,Tlaxcala,030,Terrenate,NA,NA,NA,NA,NA
29,Tlaxcala,031,Tetla de la Solidaridad,   454,   232,   222,   0,   0
29,Tlaxcala,032,Tetlatlahuca,-,-,-,-,-
29,Tlaxcala,033,Tlaxcala,  8 915,  6 051,  2 864,   0,   0
29,Tlaxcala,034,Tlaxco,   358,   108,   250,   0,   0
29,Tlaxcala,035,Tocatlán,NA,NA,NA,NA,NA
29,Tlaxcala,036,Totolac,NA,NA,NA,NA,NA
29,Tlaxcala,037,Ziltlaltépec de Trinidad Sánchez Santos,   300,   20,   50,   230,   0
29,Tlaxcala,038,Tzompantepec,   475,   475,   0,   0,   0
29,Tlaxcala,039,Xaloztoc,   476,   400,   76,   0,   0
29,Tlaxcala,040,Xaltocan,  1 260,  1 185,   75,   0,   0
29,Tlaxcala,041,Papalotla de Xicohténcatl,   0,   0,   0,   0,   0
29,Tlaxcala,042,Xicohtzinco,-,-,-,-,-
29,Tlaxcala,043,Yauhquemehcan,  2 110,  1 587,   523,   0,   0
29,Tlaxcala,044,Zacatelco,  2 148,  1 720,   428,   0,   0
29,Tlaxcala,045,Benito Juárez,   299,   249,   50,   0,   0
29,Tlaxcala,046,Emiliano Zapata,NA,NA,NA,NA,NA
29,Tlaxcala,047,Lázaro Cárdenas,NA,NA,NA,NA,NA
29,Tlaxcala,048,La Magdalena Tlaltelulco,ND,ND,ND,ND,ND
29,Tlaxcala,049,San Damián Texóloc,   68,   68,   0,   0,   0
29,Tlaxcala,050,San Francisco Tetlanohcan,   250,   250,   0,   0,   0
29,Tlaxcala,051,San Jerónimo Zacualpan,   65,   50,   15,   0,   0
29,Tlaxcala,052,San José Teacalco,   132,   52,   80,   0,   0
29,Tlaxcala,053,San Juan Huactzinco,   174,   169,   5,   0,   0
29,Tlaxcala,054,San Lorenzo Axocomanitla,NA,NA,NA,NA,NA
29,Tlaxcala,055,San Lucas Tecopilco,NA,NA,NA,NA,NA
29,Tlaxcala,056,Santa Ana Nopalucan,   11,   11,   0,   0,   0
29,Tlaxcala,057,Santa Apolonia Teacalco,   94,   71,   0,   23,   0
29,Tlaxcala,058,Santa Catarina Ayometla,   471,   319,   131,   21,   0
29,Tlaxcala,059,Santa Cruz Quilehtla,   29,   17,   12,   0,   0
29,Tlaxcala,060,Santa Isabel Xiloxoxtla,-,-,-,-,-
30,Veracruz de Ignacio de la Llave,000,,  60 332,  50 237,  9 580,   515,-
30,Veracruz de Ignacio de la Llave,001,Acajete,   112,   87,   25,   0,   0
30,Veracruz de Ignacio de la Llave,002,Acatlán,   40,   30,   10,   0,   0
30,Veracruz de Ignacio de la Llave,003,Acayucan,ND,ND,ND,ND,ND
30,Veracruz de Ignacio de la Llave,004,Actopan,-,-,-,-,-
30,Veracruz de Ignacio de la Llave,005,Acula,   155,   155,   0,   0,   0
30,Veracruz de Ignacio de la Llave,006,Acultzingo,ND,ND,ND,ND,ND
30,Veracruz de Ignacio de la Llave,007,Camarón de Tejeda,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,008,Alpatláhuac,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,009,Alto Lucero de Gutiérrez Barrios,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,010,Altotonga,  1 093,  1 023,   70,   0,   0
30,Veracruz de Ignacio de la Llave,011,Alvarado,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,012,Amatitlán,   25,   25,   0,   0,   0
30,Veracruz de Ignacio de la Llave,013,Naranjos Amatlán,  2 500,  2 200,   300,   0,   0
30,Veracruz de Ignacio de la Llave,014,Amatlán de los Reyes,   728,   724,   4,   0,   0
30,Veracruz de Ignacio de la Llave,015,Angel R. Cabada,   481,   286,   195,   0,   0
30,Veracruz de Ignacio de la Llave,016,La Antigua,ND,ND,ND,ND,ND
30,Veracruz de Ignacio de la Llave,017,Apazapan,   12,   12,   0,   0,   0
30,Veracruz de Ignacio de la Llave,018,Aquila,   2,   2,   0,   0,   0
30,Veracruz de Ignacio de la Llave,019,Astacinga,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,020,Atlahuilco,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,021,Atoyac,   500,   450,   50,   0,   0
30,Veracruz de Ignacio de la Llave,022,Atzacan,   300,   150,   150,   0,   0
30,Veracruz de Ignacio de la Llave,023,Atzalan,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,024,Tlaltetela,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,025,Ayahualulco,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,026,Banderilla,ND,ND,ND,ND,ND
30,Veracruz de Ignacio de la Llave,027,Benito Juárez,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,028,Boca del Río,-,-,-,-,-
30,Veracruz de Ignacio de la Llave,029,Calcahualco,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,030,Camerino Z. Mendoza,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,031,Carrillo Puerto,   77,   62,   15,   0,   0
30,Veracruz de Ignacio de la Llave,032,Catemaco,  2 140,  1 278,   426,   436,   0
30,Veracruz de Ignacio de la Llave,033,Cazones de Herrera,   100,   80,   20,   0,   0
30,Veracruz de Ignacio de la Llave,034,Cerro Azul,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,035,Citlaltépetl,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,036,Coacoatzintla,   97,   90,   7,   0,   0
30,Veracruz de Ignacio de la Llave,037,Coahuitlán,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,038,Coatepec,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,039,Coatzacoalcos,  5 476,  4 829,   647,   0,   0
30,Veracruz de Ignacio de la Llave,040,Coatzintla,   27,   25,   2,   0,   0
30,Veracruz de Ignacio de la Llave,041,Coetzala,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,042,Colipa,   100,   100,   0,   0,   0
30,Veracruz de Ignacio de la Llave,043,Comapa,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,044,Córdoba,ND,ND,ND,ND,ND
30,Veracruz de Ignacio de la Llave,045,Cosamaloapan de Carpio,  1 132,  1 112,   20,   0,   0
30,Veracruz de Ignacio de la Llave,046,Cosautlán de Carvajal,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,047,Coscomatepec,   744,   430,   314,   0,   0
30,Veracruz de Ignacio de la Llave,048,Cosoleacaque,ND,ND,ND,ND,ND
30,Veracruz de Ignacio de la Llave,049,Cotaxtla,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,050,Coxquihui,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,051,Coyutla,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,052,Cuichapa,   180,   130,   50,   0,   0
30,Veracruz de Ignacio de la Llave,053,Cuitláhuac,  1 029,   526,   503,   0,   0
30,Veracruz de Ignacio de la Llave,054,Chacaltianguis,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,055,Chalma,   0,   0,   0,   0,   0
30,Veracruz de Ignacio de la Llave,056,Chiconamel,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,057,Chiconquiaco,   1,   1,   0,   0,   0
30,Veracruz de Ignacio de la Llave,058,Chicontepec,   150,   150,   0,   0,   0
30,Veracruz de Ignacio de la Llave,059,Chinameca,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,060,Chinampa de Gorostiza,   126,   126,   0,   0,   0
30,Veracruz de Ignacio de la Llave,061,Las Choapas,   807,   592,   215,   0,   0
30,Veracruz de Ignacio de la Llave,062,Chocamán,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,063,Chontla,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,064,Chumatlán,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,065,Emiliano Zapata,  1 422,   860,   562,   0,   0
30,Veracruz de Ignacio de la Llave,066,Espinal,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,067,Filomeno Mata,   0,   0,   0,   0,   0
30,Veracruz de Ignacio de la Llave,068,Fortín,ND,ND,ND,ND,ND
30,Veracruz de Ignacio de la Llave,069,Gutiérrez Zamora,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,070,Hidalgotitlán,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,071,Huatusco,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,072,Huayacocotla,   390,   390,   0,   0,   0
30,Veracruz de Ignacio de la Llave,073,Hueyapan de Ocampo,   720,   406,   314,   0,   0
30,Veracruz de Ignacio de la Llave,074,Huiloapan de Cuauhtémoc,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,075,Ignacio de la Llave,ND,ND,ND,ND,ND
30,Veracruz de Ignacio de la Llave,076,Ilamatlán,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,077,Isla,  4 333,  2 687,  1 646,   0,   0
30,Veracruz de Ignacio de la Llave,078,Ixcatepec,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,079,Ixhuacán de los Reyes,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,080,Ixhuatlán del Café,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,081,Ixhuatlancillo,   490,   452,   38,   0,   0
30,Veracruz de Ignacio de la Llave,082,Ixhuatlán del Sureste,ND,ND,ND,ND,ND
30,Veracruz de Ignacio de la Llave,083,Ixhuatlán de Madero,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,084,Ixmatlahuacan,   23,   19,   4,   0,   0
30,Veracruz de Ignacio de la Llave,085,Ixtaczoquitlán,  1 800,  1 200,   600,   0,   0
30,Veracruz de Ignacio de la Llave,086,Jalacingo,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,087,Xalapa,  1 982,  1 982,   0,   0,   0
30,Veracruz de Ignacio de la Llave,088,Jalcomulco,   10,   10,   0,   0,   0
30,Veracruz de Ignacio de la Llave,089,Jáltipan,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,090,Jamapa,   208,   128,   80,   0,   0
30,Veracruz de Ignacio de la Llave,091,Jesús Carranza,   0,   0,   0,   0,   0
30,Veracruz de Ignacio de la Llave,092,Xico,ND,ND,ND,ND,ND
30,Veracruz de Ignacio de la Llave,093,Jilotepec,ND,ND,ND,ND,ND
30,Veracruz de Ignacio de la Llave,094,Juan Rodríguez Clara,   878,   700,   178,   0,   0
30,Veracruz de Ignacio de la Llave,095,Juchique de Ferrer,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,096,Landero y Coss,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,097,Lerdo de Tejada,   300,   200,   100,   0,   0
30,Veracruz de Ignacio de la Llave,098,Magdalena,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,099,Maltrata,ND,ND,ND,ND,ND
30,Veracruz de Ignacio de la Llave,100,Manlio Fabio Altamirano,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,101,Mariano Escobedo,  1 500,  1 200,   300,   0,   0
30,Veracruz de Ignacio de la Llave,102,Martínez de la Torre,  2 784,  2 769,   15,   0,   0
30,Veracruz de Ignacio de la Llave,103,Mecatlán,   38,   38,   0,   0,   0
30,Veracruz de Ignacio de la Llave,104,Mecayapan,   100,   100,   0,   0,   0
30,Veracruz de Ignacio de la Llave,105,Medellín de Bravo,ND,ND,ND,ND,ND
30,Veracruz de Ignacio de la Llave,106,Miahuatlán,   3,   2,   1,   0,   0
30,Veracruz de Ignacio de la Llave,107,Las Minas,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,108,Minatitlán,   200,   180,   20,   0,   0
30,Veracruz de Ignacio de la Llave,109,Misantla,   100,   60,   40,   0,   0
30,Veracruz de Ignacio de la Llave,110,Mixtla de Altamirano,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,111,Moloacán,   100,   70,   30,   0,   0
30,Veracruz de Ignacio de la Llave,112,Naolinco,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,113,Naranjal,   46,   46,   0,   0,   0
30,Veracruz de Ignacio de la Llave,114,Nautla,   200,   132,   68,   0,   0
30,Veracruz de Ignacio de la Llave,115,Nogales,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,116,Oluta,   418,   418,   0,   0,   0
30,Veracruz de Ignacio de la Llave,117,Omealca,   180,   130,   50,   0,   0
30,Veracruz de Ignacio de la Llave,118,Orizaba,  4 417,  4 163,   254,   0,   0
30,Veracruz de Ignacio de la Llave,119,Otatitlán,ND,ND,ND,ND,ND
30,Veracruz de Ignacio de la Llave,120,Oteapan,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,121,Ozuluama de Mascareñas,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,122,Pajapan,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,123,Pánuco,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,124,Papantla,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,125,Paso del Macho,ND,ND,ND,ND,ND
30,Veracruz de Ignacio de la Llave,126,Paso de Ovejas,   296,   296,   0,   0,   0
30,Veracruz de Ignacio de la Llave,127,La Perla,   95,   52,   17,   26,   0
30,Veracruz de Ignacio de la Llave,128,Perote,   290,   215,   75,   0,   0
30,Veracruz de Ignacio de la Llave,129,Platón Sánchez,   45,   20,   25,   0,   0
30,Veracruz de Ignacio de la Llave,130,Playa Vicente,   150,   150,   0,   0,   0
30,Veracruz de Ignacio de la Llave,131,Poza Rica de Hidalgo,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,132,Las Vigas de Ramírez,   565,   466,   99,   0,   0
30,Veracruz de Ignacio de la Llave,133,Pueblo Viejo,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,134,Puente Nacional,   160,   160,   0,   0,   0
30,Veracruz de Ignacio de la Llave,135,Rafael Delgado,   700,   650,   50,   0,   0
30,Veracruz de Ignacio de la Llave,136,Rafael Lucio,ND,ND,ND,ND,ND
30,Veracruz de Ignacio de la Llave,137,Los Reyes,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,138,Río Blanco,ND,ND,ND,ND,ND
30,Veracruz de Ignacio de la Llave,139,Saltabarranca,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,140,San Andrés Tenejapan,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,141,San Andrés Tuxtla,ND,ND,ND,ND,ND
30,Veracruz de Ignacio de la Llave,142,San Juan Evangelista,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,143,Santiago Tuxtla,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,144,Sayula de Alemán,ND,ND,ND,ND,ND
30,Veracruz de Ignacio de la Llave,145,Soconusco,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,146,Sochiapa,   10,   8,   2,   0,   0
30,Veracruz de Ignacio de la Llave,147,Soledad Atzompa,ND,ND,ND,ND,ND
30,Veracruz de Ignacio de la Llave,148,Soledad de Doblado,   330,   270,   60,   0,   0
30,Veracruz de Ignacio de la Llave,149,Soteapan,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,150,Tamalín,   38,   35,   3,   0,   0
30,Veracruz de Ignacio de la Llave,151,Tamiahua,   100,   90,   10,   0,   0
30,Veracruz de Ignacio de la Llave,152,Tampico Alto,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,153,Tancoco,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,154,Tantima,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,155,Tantoyuca,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,156,Tatatila,   365,   3,   362,   0,   0
30,Veracruz de Ignacio de la Llave,157,Castillo de Teayo,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,158,Tecolutla,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,159,Tehuipango,   10,   1,   9,   0,   0
30,Veracruz de Ignacio de la Llave,160,Álamo Temapache,  3 985,  3 865,   120,   0,   0
30,Veracruz de Ignacio de la Llave,161,Tempoal,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,162,Tenampa,   6,   1,   5,   0,   0
30,Veracruz de Ignacio de la Llave,163,Tenochtitlán,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,164,Teocelo,   562,   420,   142,   0,   0
30,Veracruz de Ignacio de la Llave,165,Tepatlaxco,   36,   36,   0,   0,   0
30,Veracruz de Ignacio de la Llave,166,Tepetlán,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,167,Tepetzintla,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,168,Tequila,   17,   17,   0,   0,   0
30,Veracruz de Ignacio de la Llave,169,José Azueta,ND,ND,ND,ND,ND
30,Veracruz de Ignacio de la Llave,170,Texcatepec,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,171,Texhuacán,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,172,Texistepec,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,173,Tezonapa,  2 800,  2 500,   300,   0,   0
30,Veracruz de Ignacio de la Llave,174,Tierra Blanca,  2 900,  2 550,   350,   0,   0
30,Veracruz de Ignacio de la Llave,175,Tihuatlán,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,176,Tlacojalpan,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,177,Tlacolulan,   4,   4,   0,   0,   0
30,Veracruz de Ignacio de la Llave,178,Tlacotalpan,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,179,Tlacotepec de Mejía,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,180,Tlachichilco,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,181,Tlalixcoyan,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,182,Tlalnelhuayocan,ND,ND,ND,ND,ND
30,Veracruz de Ignacio de la Llave,183,Tlapacoyan,   435,   58,   324,   53,   0
30,Veracruz de Ignacio de la Llave,184,Tlaquilpa,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,185,Tlilapan,-,-,-,-,-
30,Veracruz de Ignacio de la Llave,186,Tomatlán,   550,   550,   0,   0,   0
30,Veracruz de Ignacio de la Llave,187,Tonayán,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,188,Totutla,   136,   136,   0,   0,   0
30,Veracruz de Ignacio de la Llave,189,Tuxpan,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,190,Tuxtilla,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,191,Ursulo Galván,ND,ND,ND,ND,ND
30,Veracruz de Ignacio de la Llave,192,Vega de Alatorre,   730,   715,   15,   0,   0
30,Veracruz de Ignacio de la Llave,193,Veracruz,   0,   0,   0,   0,   0
30,Veracruz de Ignacio de la Llave,194,Villa Aldama,   57,   55,   2,   0,   0
30,Veracruz de Ignacio de la Llave,195,Xoxocotla,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,196,Yanga,   810,   750,   60,   0,   0
30,Veracruz de Ignacio de la Llave,197,Yecuatla,   350,   310,   40,   0,   0
30,Veracruz de Ignacio de la Llave,198,Zacualpan,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,199,Zaragoza,   60,   60,   0,   0,   0
30,Veracruz de Ignacio de la Llave,200,Zentla,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,201,Zongolica,   50,   40,   10,   0,   0
30,Veracruz de Ignacio de la Llave,202,Zontecomatlán de López y Fuentes,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,203,Zozocolco de Hidalgo,NA,NA,NA,NA,NA
30,Veracruz de Ignacio de la Llave,204,Agua Dulce,   377,   350,   27,   0,   0
30,Veracruz de Ignacio de la Llave,205,El Higo,ND,ND,ND,ND,ND
30,Veracruz de Ignacio de la Llave,206,Nanchital de Lázaro Cárdenas del Río,   37,   37,   0,   0,   0
30,Veracruz de Ignacio de la Llave,207,Tres Valles,-,-,-,-,-
30,Veracruz de Ignacio de la Llave,208,Carlos A. Carrillo,   500,   350,   150,   0,   0
30,Veracruz de Ignacio de la Llave,209,Tatahuicapan de Juárez,NA,NA,NA,NA,NA
